

     TLevel     Time          dt      Iter    ItCum
    296  0.54088774E+02  0.32118E+00    4      1163
    297  0.54409958E+02  0.32118E+00    4      1167
    298  0.54731141E+02  0.32118E+00    4      1171
    299  0.55052325E+02  0.32118E+00    4      1175
    300  0.55373508E+02  0.32118E+00    4      1179
    301  0.55694692E+02  0.32118E+00    4      1183
    302  0.56015876E+02  0.32118E+00    4      1187
    303  0.56337059E+02  0.32118E+00    4      1191
    304  0.56658243E+02  0.32118E+00    4      1195
    305  0.56992419E+02  0.33418E+00    3      1198
    306  0.57422073E+02  0.42965E+00    4      1202
    307  0.57851728E+02  0.42965E+00    4      1206
    308  0.58281382E+02  0.42965E+00    4      1210
    309  0.58711037E+02  0.42965E+00    4      1214
    310  0.59140691E+02  0.42965E+00    4      1218
    311  0.59570346E+02  0.42965E+00    4      1222
    312  0.60000000E+02  0.42965E+00    4      1226
    313  0.60001000E+02  0.10000E-02    5      1231
    314  0.60002000E+02  0.10000E-02    2      1233
    315  0.60003300E+02  0.13000E-02    2      1235
    316  0.60004990E+02  0.16900E-02    2      1237
    317  0.60007187E+02  0.21970E-02    2      1239
    318  0.60010043E+02  0.28561E-02    2      1241
    319  0.60013756E+02  0.37129E-02    2      1243
    320  0.60018583E+02  0.48268E-02    2      1245
    321  0.60024858E+02  0.62749E-02    2      1247
    322  0.60033015E+02  0.81573E-02    2      1249
    323  0.60043619E+02  0.10604E-01    2      1251
    324  0.60057405E+02  0.13786E-01    2      1253
    325  0.60075327E+02  0.17922E-01    2      1255
    326  0.60098625E+02  0.23298E-01    2      1257
    327  0.60128913E+02  0.30287E-01    3      1260
    328  0.60168286E+02  0.39374E-01    2      1262
    329  0.60219472E+02  0.51186E-01    3      1265
    330  0.60286014E+02  0.66542E-01    3      1268
    331  0.60372518E+02  0.86504E-01    3      1271
    332  0.60484973E+02  0.11246E+00    3      1274
    333  0.60631165E+02  0.14619E+00    3      1277
    334  0.60821215E+02  0.19005E+00    3      1280
    335  0.61068279E+02  0.24706E+00    3      1283
    336  0.61389463E+02  0.32118E+00    3      1286
    337  0.61807001E+02  0.41754E+00    3      1289
    338  0.62349802E+02  0.54280E+00    3      1292
    339  0.63055442E+02  0.70564E+00    4      1296
    340  0.63761082E+02  0.70564E+00    3      1299
    341  0.64678415E+02  0.91733E+00    4      1303
    342  0.65595747E+02  0.91733E+00    3      1306
    343  0.66788280E+02  0.11925E+01    4      1310
    344  0.67980812E+02  0.11925E+01    3      1313
    345  0.69531104E+02  0.15503E+01    4      1317
    346  0.71081395E+02  0.15503E+01    3      1320
    347  0.73096774E+02  0.20154E+01    4      1324
    348  0.75112154E+02  0.20154E+01    3      1327
    349  0.77732146E+02  0.26200E+01    4      1331
    350  0.80352139E+02  0.26200E+01    4      1335
    351  0.82972132E+02  0.26200E+01    3      1338
    352  0.86378122E+02  0.34060E+01    4      1342
    353  0.89740310E+02  0.33622E+01    4      1346
    354  0.93102498E+02  0.33622E+01    3      1349
    355  0.97585415E+02  0.44829E+01    4      1353
    356  0.10206833E+03  0.44829E+01    4      1357
    357  0.10655125E+03  0.44829E+01    4      1361
    358  0.11103417E+03  0.44829E+01    4      1365
    359  0.11551708E+03  0.44829E+01    4      1369
    360  0.12000000E+03  0.44829E+01    4      1373
    361  0.12442779E+03  0.44278E+01    4      1377
    362  0.12885557E+03  0.44278E+01    3      1380
    363  0.13453829E+03  0.56827E+01    3      1383
    364  0.14211524E+03  0.75770E+01    3      1386
    365  0.15158643E+03  0.94712E+01    3      1389
    366  0.16579322E+03  0.14207E+02    4      1393
    367  0.18000000E+03  0.14207E+02    3      1396
    368  0.19500000E+03  0.15000E+02    3      1399
    369  0.21750000E+03  0.22500E+02    4      1403
    370  0.24000000E+03  0.22500E+02    3      1406
