

     TLevel     Time          dt      Iter    ItCum
    247  0.28595449E+02  0.28091E+00    4       971
    248  0.28876359E+02  0.28091E+00    4       975
    249  0.29157269E+02  0.28091E+00    4       979
    250  0.29438180E+02  0.28091E+00    4       983
    251  0.29719090E+02  0.28091E+00    4       987
    252  0.30000000E+02  0.28091E+00    4       991
    253  0.30292277E+02  0.29228E+00    4       995
    254  0.30584554E+02  0.29228E+00    4       999
    255  0.30876831E+02  0.29228E+00    4      1003
    256  0.31169109E+02  0.29228E+00    4      1007
    257  0.31461386E+02  0.29228E+00    4      1011
    258  0.31753663E+02  0.29228E+00    4      1015
    259  0.32045940E+02  0.29228E+00    4      1019
    260  0.32338217E+02  0.29228E+00    4      1023
    261  0.32630494E+02  0.29228E+00    4      1027
    262  0.32922772E+02  0.29228E+00    4      1031
    263  0.33215049E+02  0.29228E+00    4      1035
    264  0.33507326E+02  0.29228E+00    4      1039
    265  0.33799603E+02  0.29228E+00    4      1043
    266  0.34091880E+02  0.29228E+00    4      1047
    267  0.34384157E+02  0.29228E+00    4      1051
    268  0.34676435E+02  0.29228E+00    4      1055
    269  0.34968712E+02  0.29228E+00    4      1059
    270  0.35260989E+02  0.29228E+00    4      1063
    271  0.35553266E+02  0.29228E+00    4      1067
    272  0.35845543E+02  0.29228E+00    4      1071
    273  0.36137820E+02  0.29228E+00    4      1075
    274  0.36430097E+02  0.29228E+00    4      1079
    275  0.36722375E+02  0.29228E+00    4      1083
    276  0.37014652E+02  0.29228E+00    4      1087
    277  0.37306929E+02  0.29228E+00    3      1090
    278  0.37686889E+02  0.37996E+00    4      1094
    279  0.38066850E+02  0.37996E+00    4      1098
    280  0.38446810E+02  0.37996E+00    4      1102
    281  0.38826770E+02  0.37996E+00    4      1106
    282  0.39206730E+02  0.37996E+00    4      1110
    283  0.39586691E+02  0.37996E+00    4      1114
    284  0.39966651E+02  0.37996E+00    4      1118
    285  0.40346611E+02  0.37996E+00    4      1122
    286  0.40726572E+02  0.37996E+00    4      1126
    287  0.41106532E+02  0.37996E+00    4      1130
    288  0.41486492E+02  0.37996E+00    4      1134
    289  0.41866453E+02  0.37996E+00    4      1138
    290  0.42246413E+02  0.37996E+00    4      1142
    291  0.42626373E+02  0.37996E+00    4      1146
    292  0.43006333E+02  0.37996E+00    3      1149
    293  0.43500282E+02  0.49395E+00    4      1153
    294  0.43994230E+02  0.49395E+00    3      1156
    295  0.44636363E+02  0.64213E+00    4      1160
    296  0.45278496E+02  0.64213E+00    3      1163
    297  0.46113269E+02  0.83477E+00    4      1167
    298  0.46948041E+02  0.83477E+00    4      1171
    299  0.47782814E+02  0.83477E+00    4      1175
    300  0.48617587E+02  0.83477E+00    4      1179
    301  0.49452359E+02  0.83477E+00    4      1183
    302  0.50287132E+02  0.83477E+00    4      1187
    303  0.51121905E+02  0.83477E+00    4      1191
    304  0.51956678E+02  0.83477E+00    4      1195
    305  0.52761010E+02  0.80433E+00    3      1198
    306  0.53795151E+02  0.10341E+01    4      1202
    307  0.54829293E+02  0.10341E+01    4      1206
    308  0.55863434E+02  0.10341E+01    4      1210
    309  0.56897576E+02  0.10341E+01    4      1214
    310  0.57931717E+02  0.10341E+01    4      1218
    311  0.58965859E+02  0.10341E+01    4      1222
    312  0.60000000E+02  0.10341E+01    4      1226
    313  0.60001000E+02  0.10000E-02    2      1228
    314  0.60002300E+02  0.13000E-02    2      1230
    315  0.60003990E+02  0.16900E-02    2      1232
    316  0.60006187E+02  0.21970E-02    2      1234
    317  0.60009043E+02  0.28561E-02    2      1236
    318  0.60012756E+02  0.37129E-02    2      1238
    319  0.60017583E+02  0.48268E-02    2      1240
    320  0.60023858E+02  0.62749E-02    2      1242
    321  0.60032015E+02  0.81573E-02    2      1244
    322  0.60042619E+02  0.10604E-01    2      1246
    323  0.60056405E+02  0.13786E-01    2      1248
    324  0.60074327E+02  0.17922E-01    2      1250
    325  0.60097625E+02  0.23298E-01    2      1252
    326  0.60127913E+02  0.30287E-01    2      1254
    327  0.60167286E+02  0.39374E-01    2      1256
    328  0.60218472E+02  0.51186E-01    2      1258
    329  0.60285014E+02  0.66542E-01    2      1260
    330  0.60371518E+02  0.86504E-01    2      1262
    331  0.60483973E+02  0.11246E+00    2      1264
    332  0.60630165E+02  0.14619E+00    2      1266
    333  0.60820215E+02  0.19005E+00    3      1269
    334  0.61067279E+02  0.24706E+00    3      1272
    335  0.61388463E+02  0.32118E+00    4      1276
    336  0.61709646E+02  0.32118E+00    3      1279
    337  0.62127185E+02  0.41754E+00    4      1283
    338  0.62544724E+02  0.41754E+00    3      1286
    339  0.63087524E+02  0.54280E+00    4      1290
    340  0.63630324E+02  0.54280E+00    3      1293
    341  0.64335965E+02  0.70564E+00    4      1297
    342  0.65041605E+02  0.70564E+00    3      1300
    343  0.65958938E+02  0.91733E+00    4      1304
