 FileVersion=0003


        Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6     hKode7     hKode8     hKode9 ... 
         [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]

        19.1811      -23.9        0.0       -6.0        0.0        0.0        0.0      -51.2        0.0        0.0        0.0
        19.3711      -23.9        0.0       -6.0        0.0        0.0        0.0      -51.3        0.0        0.0        0.0
        19.5612      -23.8        0.0       -6.0        0.0        0.0        0.0      -51.4        0.0        0.0        0.0
        19.7512      -23.7        0.0       -6.0        0.0        0.0        0.0      -51.6        0.0        0.0        0.0
        19.9413      -23.7        0.0       -6.0        0.0        0.0        0.0      -51.7        0.0        0.0        0.0
        20.1313      -23.6        0.0       -5.9        0.0        0.0        0.0      -51.8        0.0        0.0        0.0
        20.3784      -23.5        0.0       -5.9        0.0        0.0        0.0      -52.0        0.0        0.0        0.0
        20.6255      -23.4        0.0       -5.9        0.0        0.0        0.0      -52.1        0.0        0.0        0.0
        20.8725      -23.3        0.0       -5.9        0.0        0.0        0.0      -52.3        0.0        0.0        0.0
        21.1196      -23.2        0.0       -5.9        0.0        0.0        0.0      -52.4        0.0        0.0        0.0
        21.3667      -23.1        0.0       -5.9        0.0        0.0        0.0      -52.6        0.0        0.0        0.0
        21.6137      -23.0        0.0       -5.9        0.0        0.0        0.0      -52.8        0.0        0.0        0.0
        21.8608      -22.9        0.0       -5.9        0.0        0.0        0.0      -52.9        0.0        0.0        0.0
        22.1079      -22.8        0.0       -5.8        0.0        0.0        0.0      -53.1        0.0        0.0        0.0
        22.3549      -22.7        0.0       -5.8        0.0        0.0        0.0      -53.2        0.0        0.0        0.0
        22.6020      -22.6        0.0       -5.8        0.0        0.0        0.0      -53.4        0.0        0.0        0.0
        22.8490      -22.5        0.0       -5.8        0.0        0.0        0.0      -53.5        0.0        0.0        0.0
        23.0961      -22.4        0.0       -5.8        0.0        0.0        0.0      -53.7        0.0        0.0        0.0
        23.3432      -22.3        0.0       -5.8        0.0        0.0        0.0      -53.8        0.0        0.0        0.0
        23.5902      -22.2        0.0       -5.8        0.0        0.0        0.0      -54.0        0.0        0.0        0.0
        23.8373      -22.1        0.0       -5.8        0.0        0.0        0.0      -54.1        0.0        0.0        0.0
        24.0844      -22.0        0.0       -5.8        0.0        0.0        0.0      -54.3        0.0        0.0        0.0
        24.3314      -21.9        0.0       -5.7        0.0        0.0        0.0      -54.4        0.0        0.0        0.0
        24.5785      -21.8        0.0       -5.7        0.0        0.0        0.0      -54.6        0.0        0.0        0.0
        24.8256      -21.7        0.0       -5.7        0.0        0.0        0.0      -54.8        0.0        0.0        0.0
        25.0726      -21.6        0.0       -5.7        0.0        0.0        0.0      -54.9        0.0        0.0        0.0
        25.3197      -21.5        0.0       -5.7        0.0        0.0        0.0      -55.1        0.0        0.0        0.0
        25.5668      -21.4        0.0       -5.7        0.0        0.0        0.0      -55.2        0.0        0.0        0.0
        25.8138      -21.3        0.0       -5.7        0.0        0.0        0.0      -55.4        0.0        0.0        0.0
        26.0609      -21.2        0.0       -5.7        0.0        0.0        0.0      -55.5        0.0        0.0        0.0
        26.3079      -21.1        0.0       -5.7        0.0        0.0        0.0      -55.6        0.0        0.0        0.0
        26.5550      -21.0        0.0       -5.6        0.0        0.0        0.0      -55.8        0.0        0.0        0.0
        26.8021      -20.9        0.0       -5.6        0.0        0.0        0.0      -55.9        0.0        0.0        0.0
        27.0491      -20.7        0.0       -5.6        0.0        0.0        0.0      -56.1        0.0        0.0        0.0
        27.2962      -20.6        0.0       -5.6        0.0        0.0        0.0      -56.2        0.0        0.0        0.0
