 FileVersion=0003


        Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6     hKode7     hKode8     hKode9 ... 
         [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]

         2.6933      -22.2        0.0       -1.7        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.7598      -22.2        0.0       -1.6        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.8263      -22.2        0.0       -1.6        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.8929      -22.1        0.0       -1.5        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         2.9594      -22.1        0.0       -1.4        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         3.0260      -22.1        0.0       -1.3        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         3.0925      -22.1        0.0       -1.3        0.0        0.0        0.0      -38.2        0.0        0.0        0.0
         3.1591      -22.1        0.0       -1.2        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         3.2256      -22.1        0.0       -1.1        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         3.2921      -22.1        0.0       -1.0        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         3.3587      -22.0        0.0       -1.0        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         3.4252      -22.0        0.0       -0.9        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         3.4918      -22.0        0.0       -0.8        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         3.5583      -22.0        0.0       -0.8        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         3.6248      -21.9        0.0       -0.7        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         3.6914      -21.9        0.0       -0.6        0.0        0.0        0.0      -38.4        0.0        0.0        0.0
         3.7579      -21.9        0.0       -0.5        0.0        0.0        0.0      -38.4        0.0        0.0        0.0
         3.8245      -21.9        0.0       -0.5        0.0        0.0        0.0      -38.4        0.0        0.0        0.0
         3.8910      -21.9        0.0       -0.4        0.0        0.0        0.0      -38.4        0.0        0.0        0.0
         3.9576      -21.8        0.0       -0.3        0.0        0.0        0.0      -38.4        0.0        0.0        0.0
         4.0241      -21.8        0.0       -0.2        0.0        0.0        0.0      -38.4        0.0        0.0        0.0
         4.0906      -21.8        0.0       -0.2        0.0        0.0        0.0      -38.5        0.0        0.0        0.0
         4.1572      -21.7        0.0       -0.1        0.0        0.0        0.0      -38.5        0.0        0.0        0.0
         4.2237      -21.7        0.0        0.0        0.0        0.0        0.0      -38.5        0.0        0.0        0.0
         4.2903      -21.7        0.0        0.0        0.0        0.0        0.0      -38.5        0.0        0.0        0.0
         4.3568      -21.6        0.0        0.1        0.0        0.0        0.0      -38.5        0.0        0.0        0.0
         4.4211      -21.6        0.0        0.2        0.0        0.0        0.0      -38.5        0.0        0.0        0.0
         4.4854      -21.6        0.0        0.3        0.0        0.0        0.0      -38.6        0.0        0.0        0.0
         4.5498      -21.6        0.0        0.3        0.0        0.0        0.0      -38.6        0.0        0.0        0.0
         4.6141      -21.5        0.0        0.4        0.0        0.0        0.0      -38.6        0.0        0.0        0.0
         4.6784      -21.5        0.0        0.5        0.0        0.0        0.0      -38.6        0.0        0.0        0.0
         4.7427      -21.4        0.0        0.6        0.0        0.0        0.0      -38.6        0.0        0.0        0.0
         4.8070      -21.4        0.0        0.6        0.0        0.0        0.0      -38.6        0.0        0.0        0.0
         4.8714      -21.4        0.0        0.7        0.0        0.0        0.0      -38.7        0.0        0.0        0.0
         4.9357      -21.3        0.0        0.8        0.0        0.0        0.0      -38.7        0.0        0.0        0.0
         5.0000      -21.3        0.0        0.8        0.0        0.0        0.0      -38.7        0.0        0.0        0.0
         5.0665      -21.2        0.0        0.9        0.0        0.0        0.0      -38.7        0.0        0.0        0.0
         5.1331      -21.2        0.0        1.0        0.0        0.0        0.0      -38.7        0.0        0.0        0.0
         5.1996      -21.2        0.0        1.0        0.0        0.0        0.0      -38.7        0.0        0.0        0.0
         5.2662      -21.1        0.0        1.1        0.0        0.0        0.0      -38.8        0.0        0.0        0.0
         5.3327      -21.1        0.0        1.2        0.0        0.0        0.0      -38.8        0.0        0.0        0.0
         5.3992      -21.0        0.0        1.3        0.0        0.0        0.0      -38.8        0.0        0.0        0.0
         5.4658      -21.0        0.0        1.3        0.0        0.0        0.0      -38.8        0.0        0.0        0.0
         5.5323      -20.9        0.0        1.4        0.0        0.0        0.0      -38.8        0.0        0.0        0.0
         5.5989      -20.9        0.0        1.5        0.0        0.0        0.0      -38.9        0.0        0.0        0.0
         5.6654      -20.9        0.0        1.5        0.0        0.0        0.0      -38.9        0.0        0.0        0.0
         5.7320      -20.8        0.0        1.6        0.0        0.0        0.0      -38.9        0.0        0.0        0.0
         5.7985      -20.8        0.0        1.7        0.0        0.0        0.0      -38.9        0.0        0.0        0.0
         5.8650      -20.7        0.0        1.8        0.0        0.0        0.0      -38.9        0.0        0.0        0.0
         5.9316      -20.7        0.0        1.8        0.0        0.0        0.0      -39.0        0.0        0.0        0.0
         5.9981      -20.6        0.0        1.9        0.0        0.0        0.0      -39.0        0.0        0.0        0.0
         6.0647      -20.6        0.0        2.0        0.0        0.0        0.0      -39.0        0.0        0.0        0.0
         6.1512      -20.5        0.0        2.1        0.0        0.0        0.0      -39.0        0.0        0.0        0.0
         6.2377      -20.4        0.0        2.2        0.0        0.0        0.0      -39.0        0.0        0.0        0.0
         6.3242      -20.4        0.0        2.2        0.0        0.0        0.0      -39.1        0.0        0.0        0.0
         6.4107      -20.3        0.0        2.3        0.0        0.0        0.0      -39.1        0.0        0.0        0.0
         6.4972      -20.3        0.0        2.4        0.0        0.0        0.0      -39.1        0.0        0.0        0.0
         6.5837      -20.2        0.0        2.5        0.0        0.0        0.0      -39.1        0.0        0.0        0.0
         6.6702      -20.1        0.0        2.6        0.0        0.0        0.0      -39.2        0.0        0.0        0.0
         6.7567      -20.1        0.0        2.7        0.0        0.0        0.0      -39.2        0.0        0.0        0.0
         6.8432      -20.0        0.0        2.8        0.0        0.0        0.0      -39.2        0.0        0.0        0.0
         6.9297      -19.9        0.0        2.9        0.0        0.0        0.0      -39.2        0.0        0.0        0.0
         7.0162      -19.8        0.0        3.0        0.0        0.0        0.0      -39.3        0.0        0.0        0.0
         7.1027      -19.8        0.0        3.0        0.0        0.0        0.0      -39.3        0.0        0.0        0.0
         7.1892      -19.7        0.0        3.1        0.0        0.0        0.0      -39.3        0.0        0.0        0.0
         7.2757      -19.6        0.0        3.2        0.0        0.0        0.0      -39.3        0.0        0.0        0.0
         7.3622      -19.6        0.0        3.3        0.0        0.0        0.0      -39.4        0.0        0.0        0.0
         7.4487      -19.5        0.0        3.4        0.0        0.0        0.0      -39.4        0.0        0.0        0.0
         7.5352      -19.4        0.0        3.5        0.0        0.0        0.0      -39.4        0.0        0.0        0.0
         7.6217      -19.4        0.0        3.5        0.0        0.0        0.0      -39.4        0.0        0.0        0.0
         7.7082      -19.3        0.0        3.6        0.0        0.0        0.0      -39.5        0.0        0.0        0.0
         7.7947      -19.2        0.0        3.7        0.0        0.0        0.0      -39.5        0.0        0.0        0.0
         7.8813      -19.2        0.0        3.7        0.0        0.0        0.0      -39.5        0.0        0.0        0.0
         7.9678      -19.1        0.0        3.8        0.0        0.0        0.0      -39.5        0.0        0.0        0.0
         8.0543      -19.1        0.0        3.9        0.0        0.0        0.0      -39.6        0.0        0.0        0.0
         8.1408      -19.0        0.0        4.0        0.0        0.0        0.0      -39.6        0.0        0.0        0.0
         8.2273      -18.9        0.0        4.0        0.0        0.0        0.0      -39.6        0.0        0.0        0.0
         8.3138      -18.9        0.0        4.1        0.0        0.0        0.0      -39.6        0.0        0.0        0.0
         8.4003      -18.8        0.0        4.2        0.0        0.0        0.0      -39.7        0.0        0.0        0.0
         8.4868      -18.7        0.0        4.3        0.0        0.0        0.0      -39.7        0.0        0.0        0.0
         8.5733      -18.6        0.0        4.3        0.0        0.0        0.0      -39.7        0.0        0.0        0.0
         8.6598      -18.6        0.0        4.4        0.0        0.0        0.0      -39.7        0.0        0.0        0.0
         8.7463      -18.5        0.0        4.5        0.0        0.0        0.0      -39.7        0.0        0.0        0.0
         8.8328      -18.4        0.0        4.5        0.0        0.0        0.0      -39.8        0.0        0.0        0.0
         8.9193      -18.4        0.0        4.6        0.0        0.0        0.0      -39.8        0.0        0.0        0.0
         9.0058      -18.3        0.0        4.7        0.0        0.0        0.0      -39.8        0.0        0.0        0.0
         9.0923      -18.2        0.0        4.7        0.0        0.0        0.0      -39.8        0.0        0.0        0.0
         9.1788      -18.2        0.0        4.8        0.0        0.0        0.0      -39.9        0.0        0.0        0.0
         9.2653      -18.1        0.0        4.9        0.0        0.0        0.0      -39.9        0.0        0.0        0.0
         9.3518      -18.0        0.0        5.0        0.0        0.0        0.0      -39.9        0.0        0.0        0.0
         9.4383      -17.9        0.0        5.0        0.0        0.0        0.0      -39.9        0.0        0.0        0.0
         9.5248      -17.9        0.0        5.1        0.0        0.0        0.0      -40.0        0.0        0.0        0.0
         9.6113      -17.8        0.0        5.2        0.0        0.0        0.0      -40.0        0.0        0.0        0.0
         9.6978      -17.7        0.0        5.2        0.0        0.0        0.0      -40.0        0.0        0.0        0.0
         9.7843      -17.7        0.0        5.3        0.0        0.0        0.0      -40.0        0.0        0.0        0.0
         9.8708      -17.6        0.0        5.4        0.0        0.0        0.0      -40.1        0.0        0.0        0.0
         9.9574      -17.5        0.0        5.4        0.0        0.0        0.0      -40.1        0.0        0.0        0.0
        10.0439      -17.5        0.0        5.5        0.0        0.0        0.0      -40.1        0.0        0.0        0.0
        10.1304      -17.4        0.0        5.6        0.0        0.0        0.0      -40.1        0.0        0.0        0.0
        10.2428      -17.3        0.0        5.7        0.0        0.0        0.0      -40.2        0.0        0.0        0.0
        10.3553      -17.2        0.0        5.7        0.0        0.0        0.0      -40.2        0.0        0.0        0.0
        10.4677      -17.1        0.0        5.8        0.0        0.0        0.0      -40.2        0.0        0.0        0.0
        10.5802      -17.0        0.0        5.9        0.0        0.0        0.0      -40.3        0.0        0.0        0.0
        10.6926      -16.9        0.0        6.0        0.0        0.0        0.0      -40.3        0.0        0.0        0.0
        10.8051      -16.8        0.0        6.1        0.0        0.0        0.0      -40.3        0.0        0.0        0.0
        10.9175      -16.7        0.0        6.1        0.0        0.0        0.0      -40.3        0.0        0.0        0.0
        11.0300      -16.6        0.0        6.2        0.0        0.0        0.0      -40.4        0.0        0.0        0.0
        11.1425      -16.5        0.0        6.3        0.0        0.0        0.0      -40.4        0.0        0.0        0.0
        11.2549      -16.4        0.0        6.4        0.0        0.0        0.0      -40.4        0.0        0.0        0.0
        11.3674      -16.3        0.0        6.5        0.0        0.0        0.0      -40.5        0.0        0.0        0.0
        11.4798      -16.2        0.0        6.6        0.0        0.0        0.0      -40.5        0.0        0.0        0.0
        11.5923      -16.1        0.0        6.7        0.0        0.0        0.0      -40.5        0.0        0.0        0.0
        11.7047      -16.0        0.0        6.8        0.0        0.0        0.0      -40.6        0.0        0.0        0.0
        11.8172      -15.9        0.0        6.8        0.0        0.0        0.0      -40.6        0.0        0.0        0.0
        11.9296      -15.8        0.0        6.9        0.0        0.0        0.0      -40.6        0.0        0.0        0.0
        12.0421      -15.7        0.0        7.0        0.0        0.0        0.0      -40.6        0.0        0.0        0.0
        12.1546      -15.6        0.0        7.1        0.0        0.0        0.0      -40.7        0.0        0.0        0.0
        12.2670      -15.6        0.0        7.1        0.0        0.0        0.0      -40.7        0.0        0.0        0.0
        12.3795      -15.5        0.0        7.2        0.0        0.0        0.0      -40.7        0.0        0.0        0.0
        12.4919      -15.4        0.0        7.2        0.0        0.0        0.0      -40.8        0.0        0.0        0.0
        12.6044      -15.4        0.0        7.3        0.0        0.0        0.0      -40.8        0.0        0.0        0.0
        12.7506      -15.3        0.0        7.3        0.0        0.0        0.0      -40.8        0.0        0.0        0.0
        12.8968      -15.2        0.0        7.4        0.0        0.0        0.0      -40.9        0.0        0.0        0.0
        13.0430      -15.1        0.0        7.4        0.0        0.0        0.0      -40.9        0.0        0.0        0.0
        13.1891      -15.1        0.0        7.4        0.0        0.0        0.0      -40.9        0.0        0.0        0.0
        13.3353      -15.0        0.0        7.5        0.0        0.0        0.0      -41.0        0.0        0.0        0.0
        13.4815      -15.0        0.0        7.5        0.0        0.0        0.0      -41.0        0.0        0.0        0.0
        13.6334      -14.9        0.0        7.5        0.0        0.0        0.0      -41.1        0.0        0.0        0.0
        13.7852      -14.9        0.0        7.6        0.0        0.0        0.0      -41.1        0.0        0.0        0.0
        13.9371      -14.8        0.0        7.6        0.0        0.0        0.0      -41.1        0.0        0.0        0.0
        14.0889      -14.8        0.0        7.6        0.0        0.0        0.0      -41.2        0.0        0.0        0.0
        14.2408      -14.7        0.0        7.6        0.0        0.0        0.0      -41.2        0.0        0.0        0.0
        14.3926      -14.7        0.0        7.7        0.0        0.0        0.0      -41.2        0.0        0.0        0.0
        14.5951      -14.6        0.0        7.7        0.0        0.0        0.0      -41.3        0.0        0.0        0.0
        14.7975      -14.5        0.0        7.7        0.0        0.0        0.0      -41.3        0.0        0.0        0.0
        15.0000      -14.5        0.0        7.7        0.0        0.0        0.0      -41.4        0.0        0.0        0.0
        15.1900      -14.4        0.0        7.7        0.0        0.0        0.0      -41.4        0.0        0.0        0.0
        15.3801      -14.4        0.0        7.8        0.0        0.0        0.0      -41.5        0.0        0.0        0.0
        15.5701      -14.3        0.0        7.8        0.0        0.0        0.0      -41.5        0.0        0.0        0.0
        15.7602      -14.2        0.0        7.8        0.0        0.0        0.0      -41.6        0.0        0.0        0.0
        15.9502      -14.2        0.0        7.8        0.0        0.0        0.0      -41.6        0.0        0.0        0.0
        16.1403      -14.1        0.0        7.8        0.0        0.0        0.0      -41.7        0.0        0.0        0.0
        16.3303      -14.1        0.0        7.9        0.0        0.0        0.0      -41.7        0.0        0.0        0.0
        16.5204      -14.0        0.0        7.9        0.0        0.0        0.0      -41.8        0.0        0.0        0.0
        16.7104      -13.9        0.0        7.9        0.0        0.0        0.0      -41.8        0.0        0.0        0.0
        16.9005      -13.9        0.0        7.9        0.0        0.0        0.0      -41.8        0.0        0.0        0.0
        17.0905      -13.8        0.0        7.9        0.0        0.0        0.0      -41.9        0.0        0.0        0.0
        17.3376      -13.8        0.0        8.0        0.0        0.0        0.0      -41.9        0.0        0.0        0.0
        17.5847      -13.7        0.0        8.0        0.0        0.0        0.0      -42.0        0.0        0.0        0.0
        17.8317      -13.6        0.0        8.0        0.0        0.0        0.0      -42.1        0.0        0.0        0.0
        18.0788      -13.6        0.0        8.0        0.0        0.0        0.0      -42.1        0.0        0.0        0.0
        18.3259      -13.5        0.0        8.1        0.0        0.0        0.0      -42.2        0.0        0.0        0.0
        18.5729      -13.4        0.0        8.1        0.0        0.0        0.0      -42.2        0.0        0.0        0.0
        18.8200      -13.4        0.0        8.1        0.0        0.0        0.0      -42.3        0.0        0.0        0.0
        19.0671      -13.3        0.0        8.1        0.0        0.0        0.0      -42.3        0.0        0.0        0.0
        19.3141      -13.3        0.0        8.1        0.0        0.0        0.0      -42.4        0.0        0.0        0.0
        19.5612      -13.2        0.0        8.1        0.0        0.0        0.0      -42.4        0.0        0.0        0.0
        19.8083      -13.2        0.0        8.2        0.0        0.0        0.0      -42.5        0.0        0.0        0.0
        20.0553      -13.1        0.0        8.2        0.0        0.0        0.0      -42.6        0.0        0.0        0.0
