

     TLevel     Time          dt      Iter    ItCum
    252  0.36744857E+02  0.32118E+00    4       984
    253  0.37066040E+02  0.32118E+00    4       988
    254  0.37387224E+02  0.32118E+00    4       992
    255  0.37708408E+02  0.32118E+00    4       996
    256  0.38029591E+02  0.32118E+00    4      1000
    257  0.38350775E+02  0.32118E+00    4      1004
    258  0.38671959E+02  0.32118E+00    4      1008
    259  0.38993142E+02  0.32118E+00    4      1012
    260  0.39314326E+02  0.32118E+00    4      1016
    261  0.39635510E+02  0.32118E+00    4      1020
    262  0.39956693E+02  0.32118E+00    4      1024
    263  0.40277877E+02  0.32118E+00    4      1028
    264  0.40599061E+02  0.32118E+00    4      1032
    265  0.40920244E+02  0.32118E+00    4      1036
    266  0.41241428E+02  0.32118E+00    4      1040
    267  0.41562611E+02  0.32118E+00    4      1044
    268  0.41883795E+02  0.32118E+00    4      1048
    269  0.42204979E+02  0.32118E+00    4      1052
    270  0.42526162E+02  0.32118E+00    4      1056
    271  0.42847346E+02  0.32118E+00    4      1060
    272  0.43168530E+02  0.32118E+00    4      1064
    273  0.43489713E+02  0.32118E+00    4      1068
    274  0.43810897E+02  0.32118E+00    4      1072
    275  0.44132081E+02  0.32118E+00    4      1076
    276  0.44453264E+02  0.32118E+00    4      1080
    277  0.44774448E+02  0.32118E+00    4      1084
    278  0.45095632E+02  0.32118E+00    4      1088
    279  0.45416815E+02  0.32118E+00    4      1092
    280  0.45737999E+02  0.32118E+00    4      1096
    281  0.46059183E+02  0.32118E+00    4      1100
    282  0.46380366E+02  0.32118E+00    4      1104
    283  0.46701550E+02  0.32118E+00    4      1108
    284  0.47022734E+02  0.32118E+00    4      1112
    285  0.47343917E+02  0.32118E+00    4      1116
    286  0.47665101E+02  0.32118E+00    4      1120
    287  0.47986284E+02  0.32118E+00    4      1124
    288  0.48307468E+02  0.32118E+00    4      1128
    289  0.48628652E+02  0.32118E+00    4      1132
    290  0.48949835E+02  0.32118E+00    4      1136
    291  0.49271019E+02  0.32118E+00    4      1140
    292  0.49592203E+02  0.32118E+00    4      1144
    293  0.49913386E+02  0.32118E+00    4      1148
    294  0.50234570E+02  0.32118E+00    4      1152
    295  0.50555754E+02  0.32118E+00    4      1156
    296  0.50876937E+02  0.32118E+00    4      1160
    297  0.51198121E+02  0.32118E+00    4      1164
    298  0.51519305E+02  0.32118E+00    4      1168
    299  0.51840488E+02  0.32118E+00    4      1172
    300  0.52161672E+02  0.32118E+00    4      1176
    301  0.52482856E+02  0.32118E+00    4      1180
    302  0.52804039E+02  0.32118E+00    4      1184
    303  0.53125223E+02  0.32118E+00    4      1188
    304  0.53446407E+02  0.32118E+00    4      1192
    305  0.53767590E+02  0.32118E+00    4      1196
    306  0.54088774E+02  0.32118E+00    4      1200
    307  0.54409958E+02  0.32118E+00    4      1204
    308  0.54731141E+02  0.32118E+00    4      1208
    309  0.55052325E+02  0.32118E+00    4      1212
    310  0.55373508E+02  0.32118E+00    4      1216
    311  0.55694692E+02  0.32118E+00    4      1220
    312  0.56015876E+02  0.32118E+00    4      1224
    313  0.56337059E+02  0.32118E+00    4      1228
    314  0.56658243E+02  0.32118E+00    4      1232
    315  0.56992419E+02  0.33418E+00    4      1236
    316  0.57326594E+02  0.33418E+00    4      1240
    317  0.57660770E+02  0.33418E+00    4      1244
    318  0.57994946E+02  0.33418E+00    4      1248
    319  0.58329122E+02  0.33418E+00    4      1252
    320  0.58663297E+02  0.33418E+00    4      1256
    321  0.58997473E+02  0.33418E+00    4      1260
    322  0.59331649E+02  0.33418E+00    4      1264
    323  0.59665824E+02  0.33418E+00    4      1268
    324  0.60000000E+02  0.33418E+00    4      1272
    325  0.60001000E+02  0.10000E-02    7      1279
    326  0.60001700E+02  0.70000E-03    2      1281
    327  0.60002610E+02  0.91000E-03    2      1283
    328  0.60003793E+02  0.11830E-02    2      1285
    329  0.60005331E+02  0.15379E-02    2      1287
    330  0.60007330E+02  0.19993E-02    2      1289
    331  0.60009929E+02  0.25991E-02    2      1291
    332  0.60013308E+02  0.33788E-02    2      1293
    333  0.60017700E+02  0.43924E-02    2      1295
    334  0.60023410E+02  0.57101E-02    2      1297
    335  0.60030834E+02  0.74231E-02    2      1299
    336  0.60040484E+02  0.96501E-02    3      1302
    337  0.60053029E+02  0.12545E-01    2      1304
    338  0.60069338E+02  0.16309E-01    3      1307
    339  0.60090539E+02  0.21201E-01    3      1310
